asset_id,hostname,vendor,product,version,criticality,internet_facing
A04179,linux-centos-4179,Linux,CentOS,3.6.98,High,No
A04180,linux-ubuntu-4180,Linux,Ubuntu,2.6.75,Low,No
A04181,oracle-weblogic-4181,Oracle,WebLogic,2.9.73,Critical,Yes
A04182,vmware-vcenter-4182,VMware,vCenter,9.3.74,High,Yes
A04183,cisco-meraki-4183,Cisco,Meraki,8.6.33,Medium,No
A04184,microsoft-windows-server-4184,Microsoft,Windows Server,7.3.62,Critical,Yes
A04185,oracle-weblogic-4185,Oracle,WebLogic,5.0.98,Low,No
A04186,apache-apache-http-server-4186,Apache,Apache HTTP Server,4.2.39,High,No
A04187,microsoft-sql-server-4187,Microsoft,SQL Server,10.7.47,Medium,Yes
A04188,linux-ubuntu-4188,Linux,Ubuntu,1.2.99,High,No
A04189,apache-tomcat-4189,Apache,Tomcat,4.3.21,Critical,No
A04190,cisco-asa-4190,Cisco,ASA,10.1.96,Medium,No
A04191,linux-centos-4191,Linux,CentOS,3.9.74,Medium,No
A04192,vmware-esxi-4192,VMware,ESXi,10.0.7,Medium,No
A04193,cisco-meraki-4193,Cisco,Meraki,4.0.17,High,Yes
A04194,apache-tomcat-4194,Apache,Tomcat,4.1.90,High,Yes
A04195,microsoft-exchange-server-4195,Microsoft,Exchange Server,7.8.46,Low,No
A04196,vmware-vcenter-4196,VMware,vCenter,3.1.87,High,No
A04197,oracle-oracle-db-4197,Oracle,Oracle DB,10.3.82,Medium,No
A04198,vmware-vcenter-4198,VMware,vCenter,7.2.26,Medium,No
A04199,apache-tomcat-4199,Apache,Tomcat,7.5.8,Low,Yes
A04200,cisco-asa-4200,Cisco,ASA,4.4.39,Medium,Yes
A04201,apache-tomcat-4201,Apache,Tomcat,7.3.55,Medium,No
A04202,oracle-oracle-db-4202,Oracle,Oracle DB,3.9.8,High,No
A04203,cisco-asa-4203,Cisco,ASA,3.1.87,High,No
A04204,microsoft-sql-server-4204,Microsoft,SQL Server,3.6.11,High,No
A04205,vmware-vcenter-4205,VMware,vCenter,5.2.30,Critical,No
A04206,oracle-oracle-db-4206,Oracle,Oracle DB,9.7.62,Critical,No
A04207,apache-tomcat-4207,Apache,Tomcat,9.7.73,Medium,No
A04208,apache-apache-http-server-4208,Apache,Apache HTTP Server,4.7.69,Medium,Yes
A04209,linux-redhat-4209,Linux,RedHat,7.9.61,Medium,No
A04210,oracle-oracle-db-4210,Oracle,Oracle DB,7.9.25,Low,No
A04211,vmware-esxi-4211,VMware,ESXi,1.4.52,Medium,No
A04212,apache-tomcat-4212,Apache,Tomcat,9.2.11,Medium,No
A04213,microsoft-windows-server-4213,Microsoft,Windows Server,5.0.16,Critical,Yes
A04214,oracle-oracle-db-4214,Oracle,Oracle DB,1.3.11,Low,No
A04215,microsoft-windows-server-4215,Microsoft,Windows Server,8.6.58,Medium,No
A04216,microsoft-windows-server-4216,Microsoft,Windows Server,6.2.75,Low,No
A04217,microsoft-sql-server-4217,Microsoft,SQL Server,4.7.28,High,Yes
A04218,cisco-asa-4218,Cisco,ASA,2.2.22,High,No
A04219,cisco-meraki-4219,Cisco,Meraki,4.4.59,Low,No
A04220,oracle-oracle-db-4220,Oracle,Oracle DB,10.6.52,Medium,No
A04221,oracle-oracle-db-4221,Oracle,Oracle DB,3.2.20,Critical,No
A04222,linux-redhat-4222,Linux,RedHat,2.0.32,Low,No
A04223,vmware-esxi-4223,VMware,ESXi,3.5.45,Critical,No
A04224,apache-apache-http-server-4224,Apache,Apache HTTP Server,10.0.85,High,No
A04225,vmware-esxi-4225,VMware,ESXi,2.1.31,Medium,Yes
A04226,microsoft-windows-server-4226,Microsoft,Windows Server,3.6.47,Low,No
A04227,apache-apache-http-server-4227,Apache,Apache HTTP Server,8.6.8,Medium,Yes
A04228,vmware-esxi-4228,VMware,ESXi,10.8.25,Low,No
A04229,cisco-meraki-4229,Cisco,Meraki,7.0.53,Low,No
A04230,vmware-esxi-4230,VMware,ESXi,10.3.75,Critical,No
A04231,linux-centos-4231,Linux,CentOS,9.0.25,Medium,No
A04232,microsoft-windows-server-4232,Microsoft,Windows Server,9.6.49,Critical,No
A04233,cisco-ios-xe-4233,Cisco,IOS XE,2.7.96,Critical,No
A04234,oracle-weblogic-4234,Oracle,WebLogic,7.8.69,Medium,No
A04235,oracle-weblogic-4235,Oracle,WebLogic,4.5.75,Low,Yes
A04236,linux-ubuntu-4236,Linux,Ubuntu,2.5.48,Medium,Yes
A04237,apache-tomcat-4237,Apache,Tomcat,6.0.62,Critical,No
A04238,apache-apache-http-server-4238,Apache,Apache HTTP Server,10.9.58,High,No
A04239,cisco-asa-4239,Cisco,ASA,7.5.4,High,No
A04240,oracle-oracle-db-4240,Oracle,Oracle DB,3.2.69,Critical,Yes
A04241,linux-redhat-4241,Linux,RedHat,9.2.68,Medium,Yes
A04242,linux-ubuntu-4242,Linux,Ubuntu,2.2.94,Low,No
A04243,microsoft-sql-server-4243,Microsoft,SQL Server,6.8.2,Low,Yes
A04244,linux-ubuntu-4244,Linux,Ubuntu,4.0.90,Medium,Yes
A04245,linux-ubuntu-4245,Linux,Ubuntu,2.6.55,Medium,No
A04246,vmware-esxi-4246,VMware,ESXi,8.3.64,Medium,No
A04247,cisco-asa-4247,Cisco,ASA,9.9.62,Medium,Yes
A04248,microsoft-sql-server-4248,Microsoft,SQL Server,1.1.0,Medium,Yes
A04249,oracle-weblogic-4249,Oracle,WebLogic,3.9.24,Medium,No
A04250,oracle-oracle-db-4250,Oracle,Oracle DB,4.4.20,Medium,No
A04251,vmware-esxi-4251,VMware,ESXi,4.5.38,High,Yes
A04252,linux-ubuntu-4252,Linux,Ubuntu,2.6.84,High,No
A04253,microsoft-windows-server-4253,Microsoft,Windows Server,6.9.4,Critical,No
A04254,cisco-asa-4254,Cisco,ASA,3.2.67,Low,No
A04255,vmware-esxi-4255,VMware,ESXi,7.3.17,High,No
A04256,microsoft-windows-server-4256,Microsoft,Windows Server,3.1.19,High,No
A04257,apache-apache-http-server-4257,Apache,Apache HTTP Server,7.6.2,High,No
A04258,microsoft-windows-server-4258,Microsoft,Windows Server,2.4.65,Medium,Yes
A04259,microsoft-windows-server-4259,Microsoft,Windows Server,5.4.79,Medium,No
A04260,apache-apache-http-server-4260,Apache,Apache HTTP Server,8.7.50,Low,No
A04261,vmware-esxi-4261,VMware,ESXi,3.0.7,High,No
A04262,apache-apache-http-server-4262,Apache,Apache HTTP Server,3.5.55,High,No
A04263,microsoft-exchange-server-4263,Microsoft,Exchange Server,10.9.88,Medium,No
A04264,cisco-asa-4264,Cisco,ASA,1.0.45,Medium,No
A04265,apache-tomcat-4265,Apache,Tomcat,6.8.6,Medium,Yes
A04266,cisco-asa-4266,Cisco,ASA,4.4.64,Critical,No
A04267,linux-redhat-4267,Linux,RedHat,7.7.91,Medium,No
A04268,oracle-oracle-db-4268,Oracle,Oracle DB,10.9.76,Low,No
A04269,linux-redhat-4269,Linux,RedHat,4.1.93,Low,No
A04270,apache-tomcat-4270,Apache,Tomcat,5.0.68,Low,Yes
A04271,vmware-vcenter-4271,VMware,vCenter,10.2.42,Low,Yes
A04272,apache-apache-http-server-4272,Apache,Apache HTTP Server,4.8.64,Critical,Yes
A04273,microsoft-windows-server-4273,Microsoft,Windows Server,3.3.18,Medium,Yes
A04274,vmware-esxi-4274,VMware,ESXi,3.7.68,High,Yes
A04275,linux-redhat-4275,Linux,RedHat,2.3.25,High,No
A04276,linux-redhat-4276,Linux,RedHat,10.4.36,Low,No
A04277,linux-redhat-4277,Linux,RedHat,1.7.44,Critical,Yes
A04278,vmware-vcenter-4278,VMware,vCenter,4.2.82,Low,No
A04279,microsoft-sql-server-4279,Microsoft,SQL Server,6.3.71,Medium,Yes
A04280,cisco-ios-xe-4280,Cisco,IOS XE,1.6.97,High,Yes
A04281,microsoft-windows-server-4281,Microsoft,Windows Server,10.8.8,Medium,No
A04282,vmware-esxi-4282,VMware,ESXi,6.0.26,Low,Yes
A04283,apache-tomcat-4283,Apache,Tomcat,9.0.96,High,No
A04284,linux-redhat-4284,Linux,RedHat,7.0.65,Medium,No
A04285,microsoft-sql-server-4285,Microsoft,SQL Server,4.8.50,High,No
A04286,apache-apache-http-server-4286,Apache,Apache HTTP Server,2.5.3,Critical,Yes
A04287,microsoft-windows-server-4287,Microsoft,Windows Server,5.9.53,Medium,No
A04288,vmware-esxi-4288,VMware,ESXi,4.6.6,High,No
A04289,oracle-weblogic-4289,Oracle,WebLogic,5.7.26,High,Yes
A04290,oracle-oracle-db-4290,Oracle,Oracle DB,10.6.67,Low,No
A04291,cisco-ios-xe-4291,Cisco,IOS XE,1.4.76,Low,No
A04292,microsoft-sql-server-4292,Microsoft,SQL Server,4.7.94,Medium,No
A04293,apache-apache-http-server-4293,Apache,Apache HTTP Server,2.9.21,High,No
A04294,cisco-meraki-4294,Cisco,Meraki,8.9.47,High,No
A04295,oracle-oracle-db-4295,Oracle,Oracle DB,6.1.27,Critical,No
A04296,microsoft-exchange-server-4296,Microsoft,Exchange Server,1.2.94,Critical,No
A04297,apache-apache-http-server-4297,Apache,Apache HTTP Server,5.3.51,High,Yes
A04298,microsoft-exchange-server-4298,Microsoft,Exchange Server,6.8.97,Low,No
A04299,vmware-esxi-4299,VMware,ESXi,8.1.96,Critical,Yes
A04300,linux-redhat-4300,Linux,RedHat,7.8.5,Medium,No
A04301,microsoft-windows-server-4301,Microsoft,Windows Server,2.0.67,Critical,Yes
A04302,oracle-weblogic-4302,Oracle,WebLogic,9.7.89,Medium,No
A04303,vmware-vcenter-4303,VMware,vCenter,5.7.35,High,No
A04304,vmware-vcenter-4304,VMware,vCenter,9.9.4,Medium,Yes
A04305,oracle-oracle-db-4305,Oracle,Oracle DB,1.4.17,Medium,No
A04306,microsoft-exchange-server-4306,Microsoft,Exchange Server,4.7.16,High,No
A04307,apache-apache-http-server-4307,Apache,Apache HTTP Server,9.3.74,Medium,No
A04308,microsoft-sql-server-4308,Microsoft,SQL Server,10.2.72,Low,No
A04309,oracle-weblogic-4309,Oracle,WebLogic,8.3.29,Low,No
A04310,vmware-vcenter-4310,VMware,vCenter,1.5.19,Medium,No
A04311,vmware-vcenter-4311,VMware,vCenter,4.0.92,Low,No
A04312,cisco-ios-xe-4312,Cisco,IOS XE,2.1.57,Medium,No
A04313,apache-apache-http-server-4313,Apache,Apache HTTP Server,6.0.16,High,No
A04314,apache-tomcat-4314,Apache,Tomcat,8.7.39,Low,Yes
A04315,oracle-weblogic-4315,Oracle,WebLogic,4.3.97,High,Yes
A04316,vmware-esxi-4316,VMware,ESXi,4.0.1,Medium,Yes
A04317,oracle-oracle-db-4317,Oracle,Oracle DB,1.9.29,Critical,No
A04318,oracle-oracle-db-4318,Oracle,Oracle DB,1.2.96,Critical,No
A04319,microsoft-windows-server-4319,Microsoft,Windows Server,6.2.72,Critical,No
A04320,microsoft-sql-server-4320,Microsoft,SQL Server,2.4.89,High,No
A04321,oracle-weblogic-4321,Oracle,WebLogic,3.1.30,Low,No
A04322,linux-ubuntu-4322,Linux,Ubuntu,2.1.25,Medium,Yes
A04323,apache-apache-http-server-4323,Apache,Apache HTTP Server,5.9.83,Critical,Yes
A04324,vmware-vcenter-4324,VMware,vCenter,5.1.12,Low,No
A04325,apache-tomcat-4325,Apache,Tomcat,8.3.98,Critical,No
A04326,oracle-oracle-db-4326,Oracle,Oracle DB,8.4.42,High,No
A04327,linux-ubuntu-4327,Linux,Ubuntu,10.6.84,Critical,No
A04328,oracle-weblogic-4328,Oracle,WebLogic,10.5.27,High,Yes
A04329,cisco-ios-xe-4329,Cisco,IOS XE,10.2.71,High,Yes
A04330,cisco-meraki-4330,Cisco,Meraki,1.3.78,High,Yes
A04331,oracle-oracle-db-4331,Oracle,Oracle DB,8.9.98,Low,No
A04332,apache-apache-http-server-4332,Apache,Apache HTTP Server,5.6.66,Medium,No
A04333,linux-redhat-4333,Linux,RedHat,2.1.95,Low,No
A04334,microsoft-windows-server-4334,Microsoft,Windows Server,2.4.77,Critical,Yes
A04335,cisco-meraki-4335,Cisco,Meraki,5.4.6,Low,No
A04336,vmware-vcenter-4336,VMware,vCenter,2.6.55,High,No
A04337,cisco-ios-xe-4337,Cisco,IOS XE,4.1.78,High,No
A04338,apache-apache-http-server-4338,Apache,Apache HTTP Server,9.9.80,Critical,Yes
A04339,oracle-oracle-db-4339,Oracle,Oracle DB,8.0.77,Low,Yes
A04340,cisco-ios-xe-4340,Cisco,IOS XE,4.2.30,Low,No
A04341,vmware-esxi-4341,VMware,ESXi,8.0.58,High,No
A04342,oracle-weblogic-4342,Oracle,WebLogic,5.5.71,Medium,No
A04343,linux-redhat-4343,Linux,RedHat,6.3.22,High,No
A04344,microsoft-windows-server-4344,Microsoft,Windows Server,8.3.34,Critical,No
A04345,oracle-oracle-db-4345,Oracle,Oracle DB,4.9.74,High,No
A04346,apache-apache-http-server-4346,Apache,Apache HTTP Server,6.7.58,Low,No
A04347,microsoft-exchange-server-4347,Microsoft,Exchange Server,1.0.2,Medium,Yes
A04348,apache-tomcat-4348,Apache,Tomcat,10.7.82,Medium,No
A04349,cisco-asa-4349,Cisco,ASA,7.9.86,Medium,No
A04350,cisco-asa-4350,Cisco,ASA,4.6.6,High,No
A04351,microsoft-exchange-server-4351,Microsoft,Exchange Server,1.4.90,Low,Yes
A04352,cisco-ios-xe-4352,Cisco,IOS XE,10.3.20,High,No
A04353,apache-apache-http-server-4353,Apache,Apache HTTP Server,5.3.50,High,No
A04354,microsoft-sql-server-4354,Microsoft,SQL Server,7.4.87,High,Yes
A04355,oracle-weblogic-4355,Oracle,WebLogic,2.6.54,High,No
A04356,apache-tomcat-4356,Apache,Tomcat,3.9.6,Medium,No
A04357,linux-redhat-4357,Linux,RedHat,6.6.3,Critical,No
A04358,microsoft-windows-server-4358,Microsoft,Windows Server,9.3.12,Low,No
A04359,vmware-esxi-4359,VMware,ESXi,1.7.81,High,No
A04360,cisco-ios-xe-4360,Cisco,IOS XE,4.1.71,Low,No
A04361,oracle-oracle-db-4361,Oracle,Oracle DB,2.4.5,Medium,No
A04362,apache-apache-http-server-4362,Apache,Apache HTTP Server,2.5.53,Medium,Yes
A04363,cisco-ios-xe-4363,Cisco,IOS XE,3.8.24,Low,No
A04364,oracle-weblogic-4364,Oracle,WebLogic,2.0.95,Low,Yes
A04365,microsoft-exchange-server-4365,Microsoft,Exchange Server,10.6.97,High,No
A04366,linux-ubuntu-4366,Linux,Ubuntu,9.2.17,Medium,Yes
A04367,microsoft-windows-server-4367,Microsoft,Windows Server,6.8.66,Critical,No
A04368,cisco-ios-xe-4368,Cisco,IOS XE,9.5.88,High,No
A04369,apache-tomcat-4369,Apache,Tomcat,9.1.20,High,No
A04370,cisco-asa-4370,Cisco,ASA,4.7.23,High,No
A04371,cisco-meraki-4371,Cisco,Meraki,6.9.73,Critical,No
A04372,linux-centos-4372,Linux,CentOS,4.3.90,High,No
A04373,vmware-vcenter-4373,VMware,vCenter,4.7.96,Critical,No
A04374,linux-centos-4374,Linux,CentOS,9.1.21,Medium,No
A04375,cisco-meraki-4375,Cisco,Meraki,10.5.5,Critical,No
A04376,vmware-vcenter-4376,VMware,vCenter,8.7.62,High,No
A04377,cisco-meraki-4377,Cisco,Meraki,7.3.67,Low,No
A04378,linux-ubuntu-4378,Linux,Ubuntu,5.0.35,Low,No
A04379,cisco-ios-xe-4379,Cisco,IOS XE,4.7.81,Medium,No
A04380,linux-centos-4380,Linux,CentOS,3.3.27,Medium,No
A04381,oracle-oracle-db-4381,Oracle,Oracle DB,7.2.48,Critical,No
A04382,oracle-oracle-db-4382,Oracle,Oracle DB,8.1.1,Critical,Yes
A04383,apache-tomcat-4383,Apache,Tomcat,1.5.71,Low,Yes
A04384,linux-ubuntu-4384,Linux,Ubuntu,3.8.98,Low,No
A04385,vmware-vcenter-4385,VMware,vCenter,8.0.75,Medium,Yes
A04386,vmware-vcenter-4386,VMware,vCenter,10.1.96,Low,No
A04387,apache-apache-http-server-4387,Apache,Apache HTTP Server,5.0.45,High,Yes
A04388,linux-centos-4388,Linux,CentOS,10.2.87,Critical,No
A04389,linux-ubuntu-4389,Linux,Ubuntu,1.6.95,Critical,Yes
A04390,cisco-ios-xe-4390,Cisco,IOS XE,8.4.80,Critical,Yes
A04391,cisco-meraki-4391,Cisco,Meraki,1.5.9,Low,No
A04392,microsoft-exchange-server-4392,Microsoft,Exchange Server,7.5.95,Medium,No
A04393,cisco-asa-4393,Cisco,ASA,9.7.19,Low,Yes
A04394,oracle-weblogic-4394,Oracle,WebLogic,3.6.81,High,Yes
A04395,oracle-oracle-db-4395,Oracle,Oracle DB,3.7.93,High,Yes
A04396,oracle-weblogic-4396,Oracle,WebLogic,10.1.90,High,No
A04397,vmware-vcenter-4397,VMware,vCenter,2.2.93,High,No
A04398,microsoft-sql-server-4398,Microsoft,SQL Server,3.6.4,High,Yes
A04399,microsoft-sql-server-4399,Microsoft,SQL Server,5.9.68,High,Yes
A04400,apache-apache-http-server-4400,Apache,Apache HTTP Server,5.9.69,Low,No
A04401,linux-ubuntu-4401,Linux,Ubuntu,2.7.78,Medium,No
A04402,vmware-vcenter-4402,VMware,vCenter,10.4.89,Medium,No
A04403,linux-centos-4403,Linux,CentOS,7.5.34,Low,No
A04404,microsoft-sql-server-4404,Microsoft,SQL Server,3.7.26,High,Yes
A04405,apache-tomcat-4405,Apache,Tomcat,7.4.80,Low,Yes
A04406,oracle-weblogic-4406,Oracle,WebLogic,2.5.53,Medium,No
A04407,apache-tomcat-4407,Apache,Tomcat,1.1.14,High,No
A04408,microsoft-windows-server-4408,Microsoft,Windows Server,3.1.81,Low,Yes
A04409,apache-apache-http-server-4409,Apache,Apache HTTP Server,10.0.84,High,No
A04410,vmware-vcenter-4410,VMware,vCenter,2.8.95,Medium,No
A04411,oracle-weblogic-4411,Oracle,WebLogic,2.7.64,Medium,No
A04412,vmware-esxi-4412,VMware,ESXi,6.4.6,Medium,No
A04413,linux-redhat-4413,Linux,RedHat,6.6.20,Medium,No
A04414,apache-apache-http-server-4414,Apache,Apache HTTP Server,9.5.97,Low,Yes
A04415,linux-ubuntu-4415,Linux,Ubuntu,9.6.50,Medium,No
A04416,oracle-weblogic-4416,Oracle,WebLogic,4.5.58,Low,No
A04417,cisco-ios-xe-4417,Cisco,IOS XE,10.0.70,Medium,Yes
A04418,vmware-vcenter-4418,VMware,vCenter,10.1.10,High,No
A04419,vmware-vcenter-4419,VMware,vCenter,9.4.40,Critical,Yes
A04420,microsoft-windows-server-4420,Microsoft,Windows Server,3.1.38,Medium,No
A04421,vmware-esxi-4421,VMware,ESXi,1.2.72,Medium,Yes
A04422,apache-tomcat-4422,Apache,Tomcat,2.3.20,High,Yes
A04423,oracle-weblogic-4423,Oracle,WebLogic,5.1.4,Low,No
A04424,vmware-esxi-4424,VMware,ESXi,1.6.55,Critical,Yes
A04425,vmware-esxi-4425,VMware,ESXi,5.2.5,Low,No
A04426,microsoft-exchange-server-4426,Microsoft,Exchange Server,4.1.25,High,No
A04427,linux-ubuntu-4427,Linux,Ubuntu,5.6.7,Critical,No
A04428,microsoft-windows-server-4428,Microsoft,Windows Server,5.3.74,Low,No
A04429,apache-tomcat-4429,Apache,Tomcat,6.5.19,High,No
A04430,linux-centos-4430,Linux,CentOS,2.5.28,Critical,Yes
A04431,cisco-meraki-4431,Cisco,Meraki,4.7.77,High,No
A04432,vmware-vcenter-4432,VMware,vCenter,6.2.66,Medium,No
A04433,linux-redhat-4433,Linux,RedHat,2.0.54,Critical,Yes
A04434,apache-tomcat-4434,Apache,Tomcat,2.8.88,Low,No
A04435,vmware-esxi-4435,VMware,ESXi,7.9.54,Medium,No
A04436,vmware-esxi-4436,VMware,ESXi,10.4.23,High,No
A04437,cisco-meraki-4437,Cisco,Meraki,9.6.84,Critical,Yes
A04438,cisco-ios-xe-4438,Cisco,IOS XE,9.4.23,Low,No
A04439,vmware-esxi-4439,VMware,ESXi,10.4.64,High,No
A04440,cisco-asa-4440,Cisco,ASA,5.3.28,Critical,No
A04441,vmware-esxi-4441,VMware,ESXi,3.9.17,High,No
A04442,cisco-ios-xe-4442,Cisco,IOS XE,4.2.3,Critical,No
A04443,apache-apache-http-server-4443,Apache,Apache HTTP Server,3.6.86,High,No
A04444,linux-ubuntu-4444,Linux,Ubuntu,4.6.49,High,No
A04445,linux-redhat-4445,Linux,RedHat,8.9.81,High,No
A04446,apache-apache-http-server-4446,Apache,Apache HTTP Server,8.0.85,Low,No
A04447,vmware-vcenter-4447,VMware,vCenter,6.8.9,Low,No
A04448,cisco-asa-4448,Cisco,ASA,2.0.81,Medium,No
A04449,linux-ubuntu-4449,Linux,Ubuntu,3.8.44,High,Yes
A04450,microsoft-sql-server-4450,Microsoft,SQL Server,9.8.24,Low,No
A04451,oracle-weblogic-4451,Oracle,WebLogic,7.0.55,Critical,No
A04452,linux-centos-4452,Linux,CentOS,3.2.67,Medium,No
A04453,cisco-ios-xe-4453,Cisco,IOS XE,8.9.69,High,Yes
A04454,microsoft-sql-server-4454,Microsoft,SQL Server,7.3.74,Low,No
A04455,linux-redhat-4455,Linux,RedHat,2.7.71,Critical,No
A04456,linux-ubuntu-4456,Linux,Ubuntu,4.4.19,Medium,No
A04457,vmware-vcenter-4457,VMware,vCenter,7.2.10,Medium,No
A04458,cisco-asa-4458,Cisco,ASA,8.7.25,Low,No
A04459,linux-ubuntu-4459,Linux,Ubuntu,5.0.30,Low,Yes
A04460,vmware-vcenter-4460,VMware,vCenter,8.2.79,Medium,Yes
A04461,apache-tomcat-4461,Apache,Tomcat,10.8.47,Critical,No
A04462,linux-centos-4462,Linux,CentOS,1.9.73,Low,No
A04463,linux-centos-4463,Linux,CentOS,4.0.64,Critical,No
A04464,vmware-esxi-4464,VMware,ESXi,9.1.52,Critical,No
A04465,vmware-esxi-4465,VMware,ESXi,6.2.42,High,No
A04466,linux-ubuntu-4466,Linux,Ubuntu,7.6.44,Low,No
A04467,linux-centos-4467,Linux,CentOS,8.6.7,Medium,No
A04468,oracle-oracle-db-4468,Oracle,Oracle DB,5.6.54,Low,No
A04469,cisco-meraki-4469,Cisco,Meraki,5.9.47,High,No
A04470,cisco-asa-4470,Cisco,ASA,10.0.75,Low,No
A04471,oracle-oracle-db-4471,Oracle,Oracle DB,5.2.46,Medium,Yes
A04472,vmware-vcenter-4472,VMware,vCenter,2.1.87,Medium,No
A04473,vmware-vcenter-4473,VMware,vCenter,7.7.53,Medium,Yes
A04474,cisco-meraki-4474,Cisco,Meraki,5.3.37,Medium,No
A04475,cisco-meraki-4475,Cisco,Meraki,4.5.92,Medium,Yes
A04476,cisco-ios-xe-4476,Cisco,IOS XE,8.4.54,Critical,No
A04477,apache-tomcat-4477,Apache,Tomcat,6.8.24,High,No
A04478,microsoft-windows-server-4478,Microsoft,Windows Server,3.2.61,Medium,No
A04479,linux-ubuntu-4479,Linux,Ubuntu,3.7.19,High,Yes
A04480,apache-apache-http-server-4480,Apache,Apache HTTP Server,6.7.49,Critical,Yes
A04481,linux-redhat-4481,Linux,RedHat,2.4.33,High,No
A04482,oracle-weblogic-4482,Oracle,WebLogic,3.6.31,Medium,No
A04483,linux-redhat-4483,Linux,RedHat,10.4.84,Critical,No
A04484,linux-ubuntu-4484,Linux,Ubuntu,10.0.11,Medium,Yes
A04485,cisco-asa-4485,Cisco,ASA,6.4.27,Medium,No
A04486,vmware-vcenter-4486,VMware,vCenter,2.8.52,Critical,No
A04487,linux-ubuntu-4487,Linux,Ubuntu,8.4.99,High,Yes
A04488,linux-centos-4488,Linux,CentOS,7.9.74,Medium,No
A04489,apache-apache-http-server-4489,Apache,Apache HTTP Server,7.8.80,High,No
A04490,vmware-esxi-4490,VMware,ESXi,6.5.13,Low,No
A04491,oracle-weblogic-4491,Oracle,WebLogic,8.4.72,High,Yes
A04492,vmware-esxi-4492,VMware,ESXi,2.6.53,High,No
A04493,cisco-ios-xe-4493,Cisco,IOS XE,4.7.81,High,No
A04494,vmware-esxi-4494,VMware,ESXi,5.1.60,Low,No
A04495,linux-ubuntu-4495,Linux,Ubuntu,5.3.41,Medium,No
A04496,vmware-esxi-4496,VMware,ESXi,4.7.82,High,No
A04497,apache-apache-http-server-4497,Apache,Apache HTTP Server,6.4.5,Medium,No
A04498,cisco-asa-4498,Cisco,ASA,8.0.68,High,No
A04499,microsoft-windows-server-4499,Microsoft,Windows Server,1.1.6,Medium,No
A04500,oracle-weblogic-4500,Oracle,WebLogic,9.9.74,Low,No
A04501,oracle-weblogic-4501,Oracle,WebLogic,1.6.65,High,No
A04502,apache-tomcat-4502,Apache,Tomcat,9.2.86,High,Yes
A04503,linux-redhat-4503,Linux,RedHat,10.1.52,Critical,No
A04504,cisco-ios-xe-4504,Cisco,IOS XE,5.7.42,Medium,No
A04505,oracle-oracle-db-4505,Oracle,Oracle DB,9.0.86,Medium,No
A04506,oracle-weblogic-4506,Oracle,WebLogic,1.5.97,Medium,No
A04507,linux-centos-4507,Linux,CentOS,8.1.23,Low,No
A04508,apache-tomcat-4508,Apache,Tomcat,3.6.62,Medium,No
A04509,oracle-oracle-db-4509,Oracle,Oracle DB,8.7.94,High,Yes
A04510,linux-redhat-4510,Linux,RedHat,4.1.32,High,No
A04511,linux-redhat-4511,Linux,RedHat,2.7.60,Low,No
A04512,cisco-meraki-4512,Cisco,Meraki,7.5.94,High,No
A04513,vmware-vcenter-4513,VMware,vCenter,6.6.6,Critical,No
A04514,oracle-weblogic-4514,Oracle,WebLogic,4.8.64,Critical,No
A04515,oracle-weblogic-4515,Oracle,WebLogic,10.5.9,Critical,No
A04516,linux-redhat-4516,Linux,RedHat,1.1.31,High,No
A04517,linux-centos-4517,Linux,CentOS,5.2.38,Medium,No
A04518,oracle-oracle-db-4518,Oracle,Oracle DB,4.8.62,Low,No
A04519,vmware-esxi-4519,VMware,ESXi,6.8.85,Medium,Yes
A04520,cisco-asa-4520,Cisco,ASA,1.6.15,Critical,No
A04521,apache-apache-http-server-4521,Apache,Apache HTTP Server,1.1.87,High,No
A04522,apache-apache-http-server-4522,Apache,Apache HTTP Server,8.8.74,High,No
A04523,apache-apache-http-server-4523,Apache,Apache HTTP Server,10.4.55,Medium,No
A04524,vmware-vcenter-4524,VMware,vCenter,5.8.48,Medium,No
A04525,linux-centos-4525,Linux,CentOS,9.8.38,Medium,No
A04526,cisco-meraki-4526,Cisco,Meraki,10.8.30,Critical,No
A04527,vmware-vcenter-4527,VMware,vCenter,2.4.40,Low,No
A04528,oracle-oracle-db-4528,Oracle,Oracle DB,3.6.61,Medium,No
A04529,vmware-vcenter-4529,VMware,vCenter,5.3.34,High,No
A04530,oracle-oracle-db-4530,Oracle,Oracle DB,3.1.13,Medium,No
A04531,vmware-vcenter-4531,VMware,vCenter,4.6.17,High,No
A04532,vmware-vcenter-4532,VMware,vCenter,9.5.91,Medium,No
A04533,microsoft-sql-server-4533,Microsoft,SQL Server,4.3.4,High,No
A04534,oracle-oracle-db-4534,Oracle,Oracle DB,4.9.0,Low,Yes
A04535,linux-redhat-4535,Linux,RedHat,4.0.48,Critical,No
A04536,linux-centos-4536,Linux,CentOS,2.0.32,Critical,No
A04537,cisco-asa-4537,Cisco,ASA,2.9.67,Critical,Yes
A04538,cisco-asa-4538,Cisco,ASA,2.9.17,Low,No
A04539,vmware-esxi-4539,VMware,ESXi,1.9.8,High,No
A04540,apache-apache-http-server-4540,Apache,Apache HTTP Server,5.5.88,High,No
A04541,oracle-oracle-db-4541,Oracle,Oracle DB,10.5.2,High,No
A04542,microsoft-exchange-server-4542,Microsoft,Exchange Server,1.8.20,High,No
A04543,apache-tomcat-4543,Apache,Tomcat,5.9.53,High,No
